21.931526181860573, 13.883055674547705
34.6016360952753, 47.8486790427742
4.5870207685981494, 85.03681753930806
44.77849578374609, 94.72819307663333
62.751684399071095, 14.70009032745876
91.26381565408359, 70.71020983499761
41.93655612217751, 19.62461204551067
76.274231958873, 8.263155052457172
40.684686197795, 3.9535630791175613
87.44932421391182, 20.367761971635744
6.361159319088117, 61.85062022520048
42.5943807578699, 47.754920859190584
96.09409603047789, 99.07698852297379
34.37852862184687, 83.72620964611131
51.078184830892695, 92.98380472894378
61.85141578261918, 46.346073922293385
41.795502414685835, 74.25158397797314
37.12876199966944, 69.71753942736932
13.848649808330594, 23.868122438358096
81.31427035265733, 16.19480363874819
43.184800028678936, 35.73977136143519
4.170936099264444, 49.70899234677444
38.31999118781791, 81.20599024854617
89.50697701465133, 20.79846566955257
56.32019386349221, 70.9051221054358
15.392691675493442, 89.09776448806394
57.774685215862874, 50.04199249573531
84.02917830801753, 9.960148607805719
49.30779913861443, 17.919697717427507
50.187623970324516, 15.537197140801206
31.607041189949125, 67.96352866901579
80.91131888373631, 41.3843677846539
1.7257340916378539, 8.347709817592385
20.58334646040205, 50.83500681713073
28.427887982485977, 84.12725274356568
67.59301491310774, 75.20972797505928
18.14866304154663, 93.75078095313893
98.90512099221755, 6.516504515586352
18.129721167396482, 56.91080550863884
6.855955140772729, 69.09072465273776
35.40677385075076, 66.32878069810391
31.94501240823444, 92.13713621204896
44.0253615357659, 43.25573025983543
60.10291548240841, 21.86114579127795
43.26381182144, 74.38690389336588
54.44703962004049, 3.673114813995393
14.560828251841397, 90.0282116602854
51.55797664098324, 58.18866628543534
12.562603261086524, 99.7251762500254
51.195139881321495, 21.5694555732702
96.12651831785388, 17.999984138504534
69.7166259425681, 91.29772834001326
54.02934003771954, 13.537589335772338
24.18353889954199, 55.9109215512925
55.154404516480206, 49.49335942864545
68.5363930148579, 56.26642542116609
1.9410730362999118, 8.21154415761509
67.02077600998383, 44.08210689672269
29.43244712633154, 85.84415843219013
0.5638672972301917, 66.1509244323386
22.378324570220443, 36.227500228805965
23.371130202710898, 75.42805821883796
93.53437429117076, 91.9286296760199
14.284517896703242, 95.91944504423503
30.848655152905614, 37.14958661930085
55.78791221025614, 9.966986904824305
64.21143745853163, 24.39562678087983
32.98809027052021, 85.3139608586158
36.29192215375333, 23.689037856225482
25.722591858151223, 60.45059400755578
74.50523579289573, 10.968407051884622
40.057569353931854, 42.32798383549592
23.501662549282678, 30.01614177595149
64.80889832170222, 81.81366795207387
87.46554951833227, 39.52530669999976
85.01701266063506, 27.927557168935746
2.8484350250247092, 84.65058500176661
68.2132659011953, 66.55252077062767
7.709060537994827, 97.40264140573915
2.92478034336785, 61.77690964010266
60.634358925978646, 90.6031289844349
86.84987299328837, 83.84032510503816
69.04731334873377, 48.92985090966416
44.02653402993718, 46.14353947748735
39.154402638057405, 10.57708839917224
33.88997678656808, 74.01675758969117
40.69910660398992, 64.67919836784914
27.24719960879479, 14.644169327600508
20.99809112713633, 96.77241702456149
65.51836918430807, 21.248947039125852
20.337285204878096, 64.28638572347299
97.2211493910357, 91.90628862335002
68.1971834918954, 62.56068073109168
86.33137654348893, 33.68134919532575
62.30109250627166, 95.43762656057132
72.4162735601185, 41.73007939171469
32.1133303295617, 26.919085093985938
77.41511386430443, 33.11309770920712
11.010256339066926, 42.668356663214354
47.6111244535851, 43.765863083155466
